paper_name,image_path,polymer_name,segment_index,raw_smiles,cleaned_smiles,canonical_smiles,status
381_enhancing-the-solubility-of-semiconducting-polymers-in-eco-friendly-solvents-with-carbohydrate-containing-side-chains,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/381_enhancing-the-solubility-of-semiconducting-polymers-in-eco-friendly-solvents-with-carbohydrate-containing-side-chains/381_enhancing-the-solubility-of-semiconducting-polymers-in-eco-friendly-solvents-with-carbohydrate-containing-side-chains/images_folder/page_6_img_1_b.jpg,P3b in BuOH + 0-anisole,1,C1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O.C1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O.C1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O.C1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O.C1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O.C1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O.C1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O.C1=CC2=C(C=C1)C(=O)C3=C(C=CC=C3)C2=O.C1=CC2,O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21.O=C1c2ccccc2C(=O)c2ccccc21,,fragment_filter_failed
381_enhancing-the-solubility-of-semiconducting-polymers-in-eco-friendly-solvents-with-carbohydrate-containing-side-chains,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/381_enhancing-the-solubility-of-semiconducting-polymers-in-eco-friendly-solvents-with-carbohydrate-containing-side-chains/381_enhancing-the-solubility-of-semiconducting-polymers-in-eco-friendly-solvents-with-carbohydrate-containing-side-chains/images_folder/page_6_img_1_a.jpg,P3b in BuOH + 0-anisole,1,C1=CC2=C(C=C1)C3=C(C=C2)C4=C(C=CC=C4)C5=C3C=CC=C5,C1=CC2=C(C=C1)C3=C(C=C2)C4=C(C=CC=C4)C5=C3C=CC=C5,,chemical_filter_failed
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_1_img_1_a.jpg,,1,CCCCCCC(CCCCCC)CN1C(=C2C(=C(C3=CC=C(C)S3)N(C#C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C)C2=O)C1=O)C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)S6)S5)S4.CCCCCCC(CCCCCC)CN1C(=C2C(=C(C3=CC=C(C)S3)N(C#C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)C2=O)C1=O)C4=CC=C(C5=CC=C(CCCCCC)S5)S4.CCCCCCCC.CCCCCCCC.CCCCCCCC.CCCCCCCC.CCCCCCC,CCCCCCC(CCCCCC)CN1C(=O)C2=C(c3ccc(C)s3)N(C#C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C)C(=O)C2=C1c1ccc(-c2ccc(-c3ccc(-c4ccc(C)s4)s3)s2)s1.CCCCCCc1ccc(-c2ccc(C3=C4C(=O)N(C#C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)C(c5ccc(C)s5)=C4C(=O)N3CC(CCCCCC)CCCCCC)s2)s1,,fragment_filter_failed
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_2_img_1_b.jpg,,1,C[Si](C)O[Si](C)(C)O[Si](C)C.C=CC=[R2],C[Si](C)O[Si](C)(C)O[Si](C)C,C[Si](C)O[Si](C)(C)O[Si](C)C,fragment_cleaned
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_2_img_1_b.jpg,,2,CC1(C)C2=C1SC(=C2)C3=CC=C(C4=CC=C(C5=C6C(=C(C7=CC8=C(C8(C)C)S7)N(C6=O)[R1])C(=O)N5[R1])S4)S3,CC1(C)C2=C1SC(=C2)C3=CC=C(C4=CC=C(C5=C6C(=C(C7=CC8=C(C8(C)C)S7)N(C6=O)[*])C(=O)N5[*])S4)S3,*N1C(=O)C2=C(c3cc4c(s3)C4(C)C)N(*)C(=O)C2=C1c1ccc(-c2ccc(-c3cc4c(s3)C4(C)C)s2)s1,ok
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_2_img_1_b.jpg,,3,CCC([GeH3])[GeH2],CCC([GeH])[GeH],,chemical_filter_failed
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_2_img_1_a.jpg,,1,CC1=CC=C(C2=C3C(=C(C4=CC=C(C5=C=C=C(CCCCCC6=C=C=CS6)S5)S4)N(C3=O)[R11a])C(=O)N2[R1])S1,CC1=CC=C(C2=C3C(=C(C4=CC=C(C5=C=C=C(CCCCCC6=C=C=CS6)S5)S4)N(C3=O)[*a])C(=O)N2[*])S1,,invalid
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_3_img_1_b.jpg,,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_3_img_1_b.jpg,,2,C1CC1[S],C1CC1[S],[S]C1CC1,ok
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_3_img_1_c.jpg,,1,CC(C)(COC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(C)(C)COC,,chemical_filter_failed
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_3_img_1_a.jpg,Polymer blend solid,1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,,chemical_filter_failed
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_4_img_1_a.jpg,Pure CO*,1,CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CCC.CC.CC.CC.CC.CCC.CC.CCC.CCC.CCC.CC.CCC.CCC.CC.CC.CCC.CC.CCC.CC.CC.CCCC.CC.CCCC.CCC.CCC.CC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CC.CCCC.CC.CC.CCC.CCC.CCC.CCC,CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCC.CCCC.CCCC.CCCC,,chemical_filter_failed
382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/382_attaining-melt-processing-of-complementary-semiconducting-polymer-blends-at-130-c-via-side-chain-engineering/images_folder/page_4_img_1_a.jpg,Pure CO*,2,CC.CC,CC,,chemical_filter_failed
383_d2tc01222g,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/383_d2tc01222g/383_d2tc01222g/images_folder/page_2_img_2_0.jpg,P2,1,CC1=CC2=C(C(=C(C#CC3=CC=C(C#C[18F])C4=NSN=C34)S2)C5=CC=C(C=C5)OC)S1.CC.[Pt],CC,,chemical_filter_failed
383_d2tc01222g,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/383_d2tc01222g/383_d2tc01222g/images_folder/page_2_img_2_0.jpg,P4,2,CCCCCCCCCC1=C(C#CC2=CC=C(C#CC)C3=NSN=C23)SC4=C1SC(=C4)C.CC.CC.CC.[Pt],CC#Cc1ccc(C#Cc2sc3cc(C)sc3c2CCCCCCCCC)c2nsnc12,CC#Cc1ccc(C#Cc2sc3cc(C)sc3c2CCCCCCCCC)c2nsnc12,fragment_cleaned
383_d2tc01222g,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/383_d2tc01222g/383_d2tc01222g/images_folder/page_2_img_2_0.jpg,P1,3,CC(C)(C)C#CC1=CC=C(C#CC2=C(C3=CC=CC=C3)C4=C(C=C(C(C)(C)C)S4)S2)C5=NSN=C15.[Pt],CC#Cc1ccc(C#Cc2sc3cc(C)sc3c2-c2ccccc2)c2nsnc12,CC#Cc1ccc(C#Cc2sc3cc(C)sc3c2-c2ccccc2)c2nsnc12,fragment_cleaned
383_d2tc01222g,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/383_d2tc01222g/383_d2tc01222g/images_folder/page_2_img_2_0.jpg,P3,4,CCCCCCC1=C(C#CC2=CC=C(C#CC(C)(C)C)C3=NSN=C23)SC4=C1SC(=C4)C.CC.CC.[P-2],CC#Cc1ccc(C#Cc2sc3cc(C)sc3c2CCCCCC)c2nsnc12,CC#Cc1ccc(C#Cc2sc3cc(C)sc3c2CCCCCC)c2nsnc12,fragment_cleaned
383_d2tc01222g,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/383_d2tc01222g/383_d2tc01222g/images_folder/page_3_img_1_0.jpg,P1-PA,1,CC#CC1=CC=C(C#CC2=C(C3=C(C=C(C)S3)S2)[R19a])C4=NSN=C14.CC.CC.[Pt].[Pt],CC,,chemical_filter_failed
383_d2tc01222g,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/383_d2tc01222g/383_d2tc01222g/images_folder/page_3_img_1_0.jpg,Pd(PPh3)4,2,C1=C(Br)SC2=C1SC(=C2[R])Br,C1=C(Br)SC2=C1SC(=C2[*])Br,*c1c(Br)sc2cc(Br)sc12,ok
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_1_img_1_a.jpg,,1,CCCCCCCCCCC(CCCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC(=C(C5=CC=C(C=C5)C6=C(C=C(C(C)(C)C7=CC=CC=C7)S6)NC(=O)CCCCC)S4)NC(=O)CCCCC)S3)N(CC(CCCCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C8=CC=C(C9=CC=CC=C9)S8,CCCCCCCCCCC(CCCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC(=C(C5=CC=C(C=C5)C6=C(C=C(C7=CC=CC=C7)S6)NC(=O)CCCCC)S4)NC(=O)CCCCC)S3)N(CC(CCCCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C8=CC=C(C9=CC=CC=C9)S8,CCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(NC(=O)CCCCC)c(-c5ccc(-c6sc(-c7ccccc7)cc6NC(=O)CCCCC)cc5)s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(-c2ccccc2)s1,ok
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_1_img_1_b.jpg,,1,CCCCCCCCCCC(CCCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC(=C(C5=C[N+](=C(C=N5)C6=C(C=C(C(C)(C)C7=CC=CC=C7)S6)NC(=O)CCCCC)C)S4)NC(=O)CCCCC)S3)N(CC(CCCCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C8=CC=C(C9=CC=CC=C9)S8,CCCCCCCCCCC(CCCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC(=C(C5=C[N+](=C(C=N5)C6=C(C=C(C7=CC=CC=C7)S6)NC(=O)CCCCC)C)S4)NC(=O)CCCCC)S3)N(CC(CCCCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C8=CC=C(C9=CC=CC=C9)S8,CCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(NC(=O)CCCCC)c(-c5c[n+](C)c(-c6sc(-c7ccccc7)cc6NC(=O)CCCCC)cn5)s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(-c2ccccc2)s1,ok
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_2_img_1_a.jpg,P1,1,CCCCCCCCCCC(CCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=C(C=C(C(C)(C)C5=CC=CC=C5)S4)NC(=O)CCCCCCCC)S3)N(CC(CCCCCCCCC)CCCCCCCCCC)C2=O)C1=O)C6=CC=C(C7=CC(=C(C8=C[N+](=C(C=N8)C9=C(C=C(C(C)(C)C%10=CC=CC=C%10)S9)NC(=O)CCCCCCCC)S7)NC(=O)CCCCCCCC)S6)S3.C=CC.C=CC.C=CC.C=CC.C=CC.C=C,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(-c5ccccc5)cc4NC(=O)CCCCCCCC)s3)N(CC(CCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1C1=CC=C(S)C2=CC(=C(NC(=O)CCCCCCCC)c3c[n+](c(-c4sc(-c5ccccc5)cc4NC(=O)CCCCCCCC)cn3)S2)S1,CCCCCCCCCCC(CCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4sc(-c5ccccc5)cc4NC(=O)CCCCCCCC)s3)N(CC(CCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1C1=CC=C(S)C2=CC(=C(NC(=O)CCCCCCCC)c3c[n+](c(-c4sc(-c5ccccc5)cc4NC(=O)CCCCCCCC)cn3)S2)S1,fragment_cleaned
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_2_img_1_a.jpg,P1,2,[Ge]=[Ge],[Ge]=[Ge],,chemical_filter_failed
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_2_img_1_a.jpg,P1,3,[Ge]=[V],[V]=[Ge],,chemical_filter_failed
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_2_img_1_c.jpg,P2,1,CCCCCCCCCCC(CCCCCCCCCC)CN1C(=C2C(=C(C3=CC=C(C4=CC=C(C5=C(C=C(C6=CC=CC=C6)S5)NC(=O)CCCCC)S4)S3)N(CC(CCCCCCCCCC)CCCCCCCCCCC)C2=O)C1=O)C7=CC=C(C8=CC(=C(C9=CC=C(C=C9)C%10=C(C=C(C%11=CC=CC=C%11)S%10)NC(=O)CCCCCC)S8)NC(=O)CCCCCC)S7.CC.CC.CC.CC,CCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(NC(=O)CCCCCC)c(-c5ccc(-c6sc(-c7ccccc7)cc6NC(=O)CCCCCC)cc5)s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(-c3sc(-c4ccccc4)cc3NC(=O)CCCCC)s2)s1,CCCCCCCCCCCC(CCCCCCCCCC)CN1C(=O)C2=C(c3ccc(-c4cc(NC(=O)CCCCCC)c(-c5ccc(-c6sc(-c7ccccc7)cc6NC(=O)CCCCCC)cc5)s4)s3)N(CC(CCCCCCCCCC)CCCCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(-c3sc(-c4ccccc4)cc3NC(=O)CCCCC)s2)s1,fragment_cleaned
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_2_img_1_c.jpg,P2,2,[Ge],[Ge],,chemical_filter_failed
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_2_img_1_c.jpg,P2,3,C(=O)([GeH3])N([2H])[2H],C(=O)([GeH])N([2H])[2H],,chemical_filter_failed
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_4_img_1_b.jpg,,1,CCCCCC(=O)NC1=C(C2=C([2H])C([2H])=C(C([2H])=C2[2H])C3=C(C=CS3)NC(=O)CCCCC)SC=C1.CC.CC.CC.CC.CC,[2H]c1c([2H])c(-c2sccc2NC(=O)CCCCC)c([2H])c([2H])c1-c1sccc1NC(=O)CCCCC,[2H]c1c([2H])c(-c2sccc2NC(=O)CCCCC)c([2H])c([2H])c1-c1sccc1NC(=O)CCCCC,fragment_cleaned
384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/384_precise-control-of-noncovalent-interactions-in-semiconducting-polymers-for-high-performance-organic-field-effect/images_folder/page_4_img_1_a.jpg,,1,CCCCCCC(=O)NC1=C(C2=CN=C(C=N2)C3=C(C=CS3)NC(=O)CCCCC)SC=C1,CCCCCCC(=O)NC1=C(C2=CN=C(C=N2)C3=C(C=CS3)NC(=O)CCCCC)SC=C1,CCCCCCC(=O)Nc1ccsc1-c1cnc(-c2sccc2NC(=O)CCCCC)cn1,ok
