paper_name,image_path,polymer_name,segment_index,raw_smiles,cleaned_smiles,canonical_smiles,status
485_Adv Funct Materials - 2025 - Kim - Distinctive Doping Behavior of Conjugated Polymers With Pendant%E2%80%90Side Conjugation for,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/485_Adv Funct Materials - 2025 - Kim - Distinctive Doping Behavior of Conjugated Polymers With Pendant%E2%80%90Side Conjugation for/485_Adv Funct Materials - 2025 - Kim - Distinctive Doping Behavior of Conjugated Polymers With Pendant%E2%80%90Side Conjugation for/images_folder/page_10_img_1_a.jpg,PTMN1 In plane,1,CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CC.CCC.CCC.CC.CC,CCC.CCC.CCC,,chemical_filter_failed
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_2_0.jpg,P-30-3F,1,CCCCCCCCOC1=C(C2=C(N=C(C)S2)OCCCCCCCC)SC(=N1)C3=C4C5=C(C=C(C)C6=C5C(=C3)C(=O)N(CCOCCOCCOCC(F)(F)F)C6=O)C(=O)N(CCOCCOCCOCC(F)(F)F)C4=O.CC.CC,CCCCCCCCOc1nc(C)sc1-c1sc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CCOCCOCCOCC(F)(F)F)C5=O)C(=O)N(CCOCCOCCOCC(F)(F)F)C3=O)nc1OCCCCCCCC,CCCCCCCCOc1nc(C)sc1-c1sc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CCOCCOCCOCC(F)(F)F)C5=O)C(=O)N(CCOCCOCCOCC(F)(F)F)C3=O)nc1OCCCCCCCC,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_2_0.jpg,P-30-7F,2,CCCCCCCCOC1=C(C2=C(N=C(C3=C4C5=C(C=C(C)C6=C5C(=C3)C(=O)N(CCOCCOCCOCC(C(C(F)(F)F)(F)F)(F)F)C6=O)C(=O)N(CCOCCOCCOCC(C(C(F)(F)F)(F)F)(F)F)C4=O)S2)OCCCCCCCC)SC(=N1)CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CCC.CC.CC.CC.CCC.CC.CC.CC.CCC.CCC.CCC.C,CCCCCCCCOc1nc(CC)sc1-c1sc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)C(F)(F)F)C5=O)C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)C(F)(F)F)C3=O)nc1OCCCCCCCC,CCCCCCCCOc1nc(CC)sc1-c1sc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)C(F)(F)F)C5=O)C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)C(F)(F)F)C3=O)nc1OCCCCCCCC,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_2_0.jpg,P-30-3H,3,CCCCCCCCOC1=C(C2=C(N=C(C3=C4C5=C(C=C(C)C6=C5C(=C3)C(=O)N(CCOCCOCCOCC([2H])([2H])[2H])C6=O)C(=O)N(CCOCCOCCOCC([2H])([2H])[2H])C4=O)S2)OCCCCCCCC)SC(=N1)C.CCCCCCCCC.CCCCCCCCC.CCCCCCCCC.CCCCCCCCC.CCCCCCCC.CCCCCCCC.CCCCCCCC.CCCCCCCC.CCCCCCC.CCCCCCC.CCCCCCC.CCCCCCC.CCCCCCC.CCCCCC.CCCCCC.CCCCCC.CCCCC.CCCCC.C,[2H]C([2H])([2H])COCCOCCOCCN1C(=O)c2cc(-c3nc(OCCCCCCCC)c(-c4sc(C)nc4OCCCCCCCC)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CCOCCOCCOCC([2H])([2H])[2H])C3=O,[2H]C([2H])([2H])COCCOCCOCCN1C(=O)c2cc(-c3nc(OCCCCCCCC)c(-c4sc(C)nc4OCCCCCCCC)s3)c3c4c(cc(C)c(c24)C1=O)C(=O)N(CCOCCOCCOCC([2H])([2H])[2H])C3=O,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_2_0.jpg,P-30-5F,4,CCCCCCCCOC1=C(C2=C(N=C(C3=C4C5=C(C=C(C)C6=C5C(=C3)C(=O)N(CCOCCOCCOCC(C(F)(F)F)(F)F)C6=O)C(=O)N(CCOCCOCCOCC(C(F)(F)F)(F)F)C4=O)S2)OCCCCCCCC)SC(=N1)C.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CC.CC.CC.CCC.CC.CCC.CCC.CC.CC.CCCC.CC.CC.CC.CCC.CCC.CCC.C,CCCCCCCCOc1nc(C)sc1-c1sc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C5=O)C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C3=O)nc1OCCCCCCCC,CCCCCCCCOc1nc(C)sc1-c1sc(-c2cc3c4c(c(C)cc5c4c2C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C5=O)C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C3=O)nc1OCCCCCCCC,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_2_0.jpg,P-30-7F,5,CN(C)C1=CC=C(C=C1)C2([2H])N(C)C3=C(C=CC=C3)N2C,CN(C)C1=CC=C(C=C1)C2([2H])N(C)C3=C(C=CC=C3)NC,,invalid
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,1,CC(C)(COCCOCCOCCN1C(=O)C2=CC=CC=C2C1=O)C(C)(C(C)(C)F)F.CC,CC(F)(F)C(C)(C)COCCOCCOCCN1C(=O)c2ccccc2C1=O,CC(F)(F)C(C)(C)COCCOCCOCCN1C(=O)c2ccccc2C1=O,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,2,C(COCCOCCO)O.[I-],OCCOCCOCCO,OCCOCCOCCO,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,3,C(COCCOCCOCC(F)(F)F)N1C(=O)C2=C3C4=C(C(=C2)Br)C(=O)N(CCOCCOCCOCC(F)(F)F)C(=O)C4=CC(=C3C1=O)Br.CC.CC,O=C1c2cc(Br)c3c4c(cc(Br)c(c24)C(=O)N1CCOCCOCCOCC(F)(F)F)C(=O)N(CCOCCOCCOCC(F)(F)F)C3=O,O=C1c2cc(Br)c3c4c(cc(Br)c(c24)C(=O)N1CCOCCOCCOCC(F)(F)F)C(=O)N(CCOCCOCCOCC(F)(F)F)C3=O,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,4,C(COCCO[Si])OCCO[Si],C(COCCO[Si])OCCO[Si],[Si]OCCOCCOCCO[Si],ok
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,P-30-3F,5,C(COCCOCCOCC(C(F)(F)F)(F)F)N1C(=O)C2=C3C4=C(C(=C2)Br)C(=O)N(CCOCCOCCOCC(C(F)(F)F)(F)F)C(=O)C4=CC(=C3C1=O)Br.[Br-].[Br-].[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O.[N]=O,O=C1c2cc(Br)c3c4c(cc(Br)c(c24)C(=O)N1CCOCCOCCOCC(F)(F)C(F)(F)F)C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C3=O,O=C1c2cc(Br)c3c4c(cc(Br)c(c24)C(=O)N1CCOCCOCCOCC(F)(F)C(F)(F)F)C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C3=O,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,P-30-3F,6,CCCCCCCCOC1=C(C2=C(N=C(C3=C4C5=C(C(=CC6=C5C(=C3)C(=O)N(CCOCCOCCOCC(C(F)(F)F)(F)F)C6=O)C)C(=O)N(CCOCCOCCOCC(C(F)(F)F)(F)F)C4=O)S2)OCCCCCCCC)SC(=N1)C(C)C.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CC.CC.CC.CC.CCC.CC.CC.CC.CCC.CCC.CC.CC,CCCCCCCCOc1nc(-c2cc3c4c(cc(C)c5c4c2C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C5=O)C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C3=O)sc1-c1sc(C(C)C)nc1OCCCCCCCC,CCCCCCCCOc1nc(-c2cc3c4c(cc(C)c5c4c2C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C5=O)C(=O)N(CCOCCOCCOCC(F)(F)C(F)(F)F)C3=O)sc1-c1sc(C(C)C)nc1OCCCCCCCC,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,7,C(COCCOCCOCCN)N.CC(C)(C(F)(F)F)F.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CC.CCC.CC.CCC.CC.CCC.CCC.CC.CCC.CCC.CCC.CC.CCCC.CCC.CCC.CCCC.CCC.CCC.CCCC.CC.CCCC.CCC.CCCC.CCC.CCCC.CCC.CCCC.CC.CCC.CCCC.CCCC.CCC.CCCC.CCC.CCCC.CCCC.CCC.CCC.CCCCCC.CCC.CC.CCCC.CCCC.CCCC,CC(C)(F)C(F)(F)F.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCC.CCCCCC.NCCOCCOCCOCCN,,fragment_filter_failed
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,8,CCCCCCCCOC1=C(C2=C(N=C(S2)[Sn](C)(C)C)OCCCCCCCC)SC(=N1)[Sn](C)(C)C.II,CCCCCCCCOc1n[c]([Sn]([CH3])([CH3])[CH3])sc1-c1s[c]([Sn]([CH3])([CH3])[CH3])nc1OCCCCCCCC,CCCCCCCCOc1n[c]([Sn]([CH3])([CH3])[CH3])sc1-c1s[c]([Sn]([CH3])([CH3])[CH3])nc1OCCCCCCCC,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,9,C(F)(F)(F)O,C(F)(F)(F)O,OC(F)(F)F,ok
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,10,C1=C2C3=C(C(=CC4=C3C(=C1Br)C(=O)OC4=O)Br)C(=O)OC2=O.C[B],O=C1OC(=O)c2c(Br)cc3c4c(c(Br)cc1c24)C(=O)OC3=O,O=C1OC(=O)c2c(Br)cc3c4c(c(Br)cc1c24)C(=O)OC3=O,fragment_cleaned
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,11,C1=CC2=C(C=C1)C(=O)N(C2=O)[AlH],C1=CC2=C(C=C1)C(=O)N(C2=O)[AlH],O=C1c2ccccc2C(=O)[N]1[AlH],ok
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_3_img_3_0.jpg,Pdz(dba):,12,CC(C)(C(COCCOCCOCCO[32S]C)(F)F)F,CC(C)(C(COCCOCCOCCO[S]C)(F)F)F,CSOCCOCCOCCOCC(F)(F)C(C)(C)F,ok
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_5_img_2_c.jpg,P-30-3H,1,C1=CC2=CC=C1C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CC=C(C=C5)C6=CC=C(C=C6)C7=CC=C(C=C7)C8=CC=C(C=C8)C9=CC=C(C=C9)C%10=CC=C(C=C%10)C%11=CC=C(C=C%11)C%12=CC=C(C=C%12)C%13=CC=C(C=C%13)C%14=CC=C(C=C%14)C%15=CC=C(C=C%15)C%16=CC=C(C=C%16)C%17=CC=C(C=C%17)C%18=CC=C(C=C%18)C%19=CC=C(C=C%19)C%20=CC=C(C=C%20)C%21=CC=C(C=,C1=CC2=CC=C1C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CC=C(C=C5)C6=CC=C(C=C6)C7=CC=C(C=C7)C8=CC=C(C=C8)C9=CC=C(C=C9)C%10=CC=C(C=C%10)C%11=CC=C(C=C%11)C%12=CC=C(C=C%1)C%13=CC=C(C=C%13)C%14=CC=C(C=C%14)C%15=CC=C(C=C%15)C%16=CC=C(C=C%16)C%17=CC=C(C=C%17)C%18=CC=C(C=C%18)C%19=CC=C(C=C%19)C%20=CC=C(C=C%20)C%2=CC=C(C=),,invalid
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_7_img_1_a.jpg,P-30-7H,1,CC1CC(CC1C)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCOCCOCCOCCC,CC1CC(CC1C)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCOCCOCCOCCC,,chemical_filter_failed
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_7_img_1_a.jpg,P-3O-5F,2,C1=C=[R]([2H])C=C1[2H],C1=C=[*]([2H])C=C1[2H],[2H]*1=C=CC([2H])=C1,ok
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_7_img_1_a.jpg,P-30-7F,3,C=C1C=CC2=CC=CC=C2C1,C=C1C=Cc2ccccc2C1,,chemical_filter_failed
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_7_img_1_a.jpg,P-30-3F,4,CC1=CC=C(C)C=C1,CC1=CC=C(C)C=C1,,chemical_filter_failed
486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic,/cephfs/volumes/hpc_data_prj/ch_sce_mine/ab847f4f-6314-457c-b60c-0c12f4ce202e/MatAGen/outputs_example/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/486_Advanced Science - 2025 - Ye - Fluorinated Alkyl Chains Terminated Polar Glycol Ether Side Chain for N%E2%80%90Type Organic/images_folder/page_7_img_1_a.jpg,P-30-3H,5,CC1CCC1,CC1CCC1,,chemical_filter_failed
